,price,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,security_deposit,cleaning_fee,minimum_nights,maximum_nights,instant_bookable,cancellation_policy
5488,150.0,0,1.0,1,6,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,1,3
5489,185.0,0,5.0,1,22,2,2,4.0,1.0,1.0,2.0,1,300.0,50.0,3.0,90.0,0,1
5490,575.0,0,1.0,1,2,1,1,3.0,1.0,1.0,1.0,1,2000.0,90.0,30.0,1125.0,1,3
5491,150.0,0,2.0,1,6,1,1,2.0,1.0,1.0,1.0,1,0.0,100.0,30.0,90.0,0,2
5492,56.0,0,1.0,1,7,2,2,1.0,5.0,1.0,1.0,1,0.0,0.0,35.0,50.0,1,3
5493,99.0,0,1.0,1,4,1,1,2.0,1.0,0.0,2.0,1,0.0,100.0,30.0,1125.0,0,1
5494,119.0,0,2.0,1,2,1,1,2.0,1.0,1.0,2.0,1,0.0,39.0,1.0,1125.0,1,2
5495,85.0,1,1.0,1,1,1,2,2.0,1.0,1.0,1.0,1,250.0,45.0,1.0,14.0,0,2
5496,220.0,0,4.0,1,21,2,1,5.0,1.5,2.0,2.0,1,1000.0,95.0,1.0,30.0,1,2
5497,139.0,1,2.0,1,21,1,1,3.0,1.0,1.0,1.0,1,500.0,45.0,1.0,28.0,1,2
5498,70.0,1,3.0,1,10,2,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,19.0,1,2
5499,1172.0399999999972,1,4.0,1,15,3,2,6.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1125.0,0,2
5500,118.0,1,4.0,1,10,2,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,19.0,1,1
5501,110.0,0,21.0,1,4,1,1,2.0,1.0,1.0,1.0,1,0.0,100.0,30.0,1125.0,0,2
5502,78.0,1,1.0,1,9,1,2,2.0,1.0,1.0,2.0,1,0.0,35.0,1.0,1125.0,0,2
5503,450.0,0,4.0,1,3,3,2,4.0,1.0,1.0,1.0,1,0.0,0.0,4.0,4.0,1,1
5504,200.0,1,6.0,1,5,1,2,2.0,1.0,1.0,1.0,1,0.0,0.0,2.0,60.0,0,2
5505,200.0,1,4.0,1,13,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1125.0,1,3
5506,280.0,1,4.0,1,13,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1125.0,1,2
5507,250.0,1,4.0,1,13,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1125.0,1,3
5508,300.0,1,4.0,1,13,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1125.0,1,3
5509,350.0,1,2.0,1,11,1,1,4.0,1.0,2.0,2.0,1,500.0,125.0,3.0,1125.0,0,2
5510,97.0,0,3.0,1,16,1,2,1.0,1.0,1.0,1.0,1,0.0,0.0,30.0,700.0,0,1
5511,150.0,0,2.0,1,7,1,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,21.0,1,1
5512,100.0,0,43.0,1,7,4,2,2.0,5.0,1.0,1.0,1,0.0,35.0,1.0,25.0,1,2
5513,311.0,0,760.0,1,4,1,1,4.0,2.0,2.0,2.0,1,0.0,244.0,30.0,730.0,1,3
5514,90.0,0,2.0,1,25,1,1,4.0,1.0,1.0,1.0,1,200.0,80.0,30.0,1125.0,0,2
5515,175.0,0,25.0,1,8,1,1,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,1,3
5516,106.0,0,1.0,1,1,1,1,3.0,1.0,1.0,1.0,1,0.0,100.0,30.0,32.0,1,1
5517,140.0,1,2.0,1,2,1,2,1.0,1.0,1.0,1.0,1,0.0,30.0,2.0,12.0,0,2
5518,460.0,1,4.0,1,1,1,1,6.0,2.0,3.0,3.0,1,100.0,179.0,1.0,1125.0,1,1
5519,600.0,1,1.0,1,22,1,1,6.0,2.0,3.0,3.0,1,500.0,200.0,1.0,15.0,1,2
5520,650.0,1,3.0,1,18,2,1,10.0,4.0,5.0,5.0,1,600.0,300.0,3.0,1125.0,0,2
5521,150.0,0,2.0,1,25,1,2,2.0,1.0,1.0,1.0,1,200.0,50.0,30.0,1125.0,0,2
5522,95.0,1,46.0,1,20,1,1,2.0,1.0,0.0,1.0,1,0.0,65.0,2.0,7.0,1,1
5523,99.0,1,46.0,1,20,1,1,4.0,1.0,1.0,2.0,1,0.0,65.0,2.0,7.0,1,1
5524,95.0,0,3.0,1,14,1,1,4.0,1.0,1.0,1.0,1,0.0,30.0,1.0,1125.0,1,3
5525,235.0,1,1465.0,1,22,1,1,4.0,2.0,2.0,2.0,1,500.0,330.0,30.0,1125.0,0,2
5526,140.0,1,1465.0,1,22,1,1,2.0,1.0,0.0,0.0,1,500.0,240.0,30.0,1125.0,0,2
5527,150.0,1,2.0,1,6,2,2,2.0,1.5,1.0,1.0,1,250.0,75.0,3.0,1125.0,1,2
5528,100.0,0,2.0,1,11,1,1,4.0,2.0,2.0,3.0,1,500.0,250.0,30.0,160.0,1,1
5529,119.0,1,2.0,1,5,2,2,2.0,1.0,1.0,1.0,1,0.0,34.0,2.0,1125.0,0,2
5530,99.0,0,3.0,1,8,1,2,1.0,1.0,1.0,1.0,1,250.0,89.0,1.0,30.0,0,1
5531,1172.0399999999972,0,1.0,1,17,1,1,3.0,1.0,2.0,2.0,1,0.0,0.0,365.0,1125.0,1,3
5532,107.0,1,2.0,1,1,1,1,2.0,1.0,1.0,1.0,1,2000.0,250.0,30.0,200.0,1,3
5533,105.0,1,2.0,1,1,1,1,2.0,1.0,1.0,1.0,1,1000.0,250.0,30.0,200.0,0,3
5534,99.0,1,1.0,1,21,1,1,3.0,1.0,1.0,1.0,1,300.0,150.0,30.0,160.0,1,1
5535,100.0,0,1.0,1,8,2,2,2.0,1.0,1.0,1.0,1,0.0,70.0,2.0,29.0,0,1
5536,90.0,1,3.0,1,23,2,2,1.0,1.0,1.0,1.0,1,0.0,55.0,2.0,180.0,0,2
5537,349.0,0,1.0,1,5,1,1,6.0,1.5,3.0,3.0,1,0.0,200.0,3.0,1125.0,0,1
5538,400.0,1,1.0,1,17,1,1,6.0,2.0,3.0,3.0,1,500.0,100.0,3.0,30.0,0,2
5539,120.0,0,57.0,1,20,1,1,4.0,1.0,0.0,2.0,1,0.0,160.0,31.0,1125.0,1,1
5540,235.0,1,1465.0,1,5,1,1,4.0,2.0,2.0,2.0,1,500.0,330.0,30.0,1125.0,0,2
5541,225.0,1,1465.0,1,2,1,1,4.0,2.5,2.0,2.0,1,500.0,355.0,30.0,1125.0,0,2
5542,152.0,1,1465.0,1,7,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,6
5543,45.0,0,3.0,1,26,2,2,2.0,2.0,1.0,1.0,1,200.0,20.0,30.0,360.0,1,1
5544,50.0,0,3.0,1,26,2,2,2.0,2.0,1.0,1.0,1,200.0,20.0,30.0,360.0,1,3
5545,55.0,0,3.0,1,26,2,2,3.0,2.0,1.0,1.0,1,300.0,25.0,30.0,360.0,1,3
5546,299.0,0,2.0,1,14,2,1,6.0,2.0,2.0,0.0,1,250.0,150.0,2.0,29.0,0,1
5547,42.0,0,6.0,1,14,3,3,1.0,1.0,1.0,1.0,1,0.0,30.0,2.0,30.0,1,1
5548,600.0,0,5.0,1,3,1,1,2.0,1.0,0.0,1.0,1,100.0,50.0,2.0,2.0,0,1
5549,98.0,1,3.0,1,10,2,2,2.0,1.5,1.0,1.0,1,0.0,20.0,1.0,28.0,0,3
5550,133.0,0,21.0,1,18,2,1,4.0,1.0,2.0,2.0,1,0.0,155.0,30.0,999.0,0,2
5551,190.0,1,2.0,1,11,2,1,4.0,1.0,2.0,2.0,1,500.0,160.0,2.0,29.0,0,2
5552,105.0,0,4.0,1,14,2,2,2.0,1.0,1.0,2.0,1,0.0,10.0,1.0,25.0,1,1
5553,450.0,0,1.0,1,13,1,1,4.0,2.0,2.0,2.0,1,0.0,210.0,31.0,90.0,1,2
5554,159.0,1,3.0,1,8,1,2,2.0,2.0,1.0,1.0,1,100.0,35.0,1.0,1125.0,0,2
5555,127.0,0,1.0,1,17,1,1,4.0,1.0,1.0,2.0,1,500.0,0.0,30.0,90.0,0,1
5556,220.0,0,3.0,1,5,1,1,3.0,1.5,3.0,2.0,1,0.0,0.0,60.0,150.0,0,3
5557,90.0,1,10.0,1,9,1,2,1.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,0,1
5558,70.0,0,2.0,1,32,1,1,2.0,1.0,1.0,1.0,1,300.0,150.0,30.0,1125.0,0,1
5559,219.0,1,3.0,1,7,1,1,4.0,1.0,1.0,2.0,1,250.0,105.0,1.0,1125.0,0,1
5560,249.0,0,755.0,1,2,1,1,3.0,1.0,1.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
5561,239.0,0,755.0,1,2,1,1,3.0,1.0,0.0,2.0,1,0.0,125.0,30.0,1125.0,0,1
5562,94.0,1,1.0,1,6,1,1,3.0,1.0,1.0,1.0,1,0.0,98.0,3.0,30.0,1,2
5563,250.0,0,2.0,1,20,1,1,2.0,1.0,1.0,1.0,1,500.0,150.0,180.0,365.0,1,3
5564,500.0,1,3.0,1,16,2,1,10.0,1.5,3.0,7.0,1,0.0,120.0,2.0,60.0,0,2
5565,500.0,1,1.0,1,1,1,1,4.0,1.0,2.0,2.0,1,500.0,185.0,25.0,1125.0,1,2
5566,340.0,1,3.0,1,8,1,1,4.0,2.0,2.0,2.0,1,150.0,70.0,5.0,1125.0,0,2
5567,79.0,1,3.0,1,21,2,2,2.0,1.5,1.0,1.0,1,400.0,40.0,2.0,28.0,1,1
5568,289.0,0,28.0,1,13,2,1,6.0,2.0,3.0,3.0,1,0.0,0.0,30.0,90.0,1,3
5569,267.0,0,760.0,1,2,1,1,3.0,1.0,2.0,2.0,1,0.0,244.0,30.0,730.0,1,3
5570,150.0,1,3.0,1,16,2,2,4.0,1.5,1.0,2.0,1,0.0,60.0,2.0,30.0,1,2
5571,190.0,1,2.0,1,9,1,1,2.0,1.0,1.0,1.0,1,0.0,70.0,2.0,10.0,0,2
5572,110.0,1,2.0,1,24,2,1,4.0,1.0,1.0,1.0,1,800.0,200.0,30.0,1125.0,1,1
5573,159.0,1,3.0,1,2,1,2,1.0,2.5,1.0,1.0,1,0.0,65.0,3.0,1125.0,0,1
5574,299.0,0,760.0,1,2,1,1,4.0,2.0,2.0,2.0,1,0.0,244.0,30.0,730.0,1,3
5575,99.0,0,6.0,1,9,3,2,2.0,1.0,1.0,2.0,1,0.0,30.0,1.0,28.0,1,1
5576,99.0,0,6.0,1,9,3,2,2.0,1.0,1.0,2.0,1,0.0,30.0,1.0,28.0,1,1
5577,99.0,0,6.0,1,9,3,2,2.0,1.0,1.0,2.0,1,0.0,30.0,1.0,28.0,1,1
5578,150.0,1,1.0,1,1,2,1,2.0,1.0,1.0,1.0,1,200.0,100.0,14.0,20.0,1,3
5579,150.0,1,1.0,1,11,1,1,2.0,1.0,0.0,2.0,1,0.0,80.0,1.0,30.0,1,2
5580,120.0,1,5.0,1,10,2,2,2.0,1.0,1.0,1.0,1,200.0,60.0,1.0,14.0,0,1
5581,143.0,0,75.0,1,25,1,1,3.0,1.0,1.0,1.0,1,0.0,200.0,30.0,1125.0,0,1
5582,175.0,0,1.0,1,9,1,1,2.0,1.0,1.0,1.0,1,250.0,100.0,30.0,1125.0,1,1
5583,233.0,0,760.0,1,2,1,1,2.0,1.0,1.0,1.0,1,0.0,149.0,30.0,730.0,1,3
5584,320.0,0,760.0,1,2,1,1,4.0,2.0,2.0,2.0,1,0.0,244.0,30.0,730.0,1,3
5585,239.0,0,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,500.0,95.0,30.0,1125.0,0,3
5586,105.0,0,3.0,1,9,1,1,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,90.0,1,1
5587,135.0,1,1.0,1,1,1,1,4.0,1.0,1.0,1.0,1,500.0,85.0,30.0,90.0,1,3
5588,151.0,1,1465.0,1,3,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
5589,650.0,1,2.0,1,11,2,1,8.0,1.0,2.0,1.0,1,0.0,0.0,1.0,1.0,1,3
5590,125.0,1,1.0,1,2,1,2,2.0,1.0,1.0,1.0,1,250.0,50.0,2.0,1125.0,0,2
5591,69.0,0,46.0,1,3,4,2,1.0,1.0,1.0,1.0,1,250.0,89.0,30.0,600.0,1,1
5592,250.0,0,3.0,1,5,1,1,3.0,1.5,3.0,2.0,1,0.0,0.0,30.0,150.0,0,3
5593,75.0,0,1.0,1,13,1,2,1.0,1.0,1.0,1.0,1,0.0,0.0,30.0,90.0,1,3
5594,129.0,0,2.0,1,4,1,2,2.0,1.0,1.0,1.0,1,0.0,60.0,2.0,30.0,0,2
5595,259.0,0,760.0,1,2,1,1,3.0,1.0,2.0,2.0,1,0.0,244.0,30.0,730.0,1,3
5596,150.0,0,2.0,1,7,1,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,21.0,1,1
5597,100.0,1,1.0,1,21,1,1,2.0,1.0,0.0,1.0,1,150.0,45.0,1.0,28.0,0,3
5598,400.0,0,1.0,1,8,1,1,4.0,2.0,2.0,2.0,1,1000.0,90.0,3.0,1125.0,0,1
5599,180.0,0,1.0,1,14,2,1,6.0,1.0,3.0,3.0,1,500.0,120.0,30.0,1125.0,1,3
5600,420.0,0,106.0,1,3,1,1,6.0,2.0,2.0,2.0,1,0.0,99.0,2.0,1125.0,1,3
5601,699.0,1,4.0,1,26,2,1,10.0,3.0,4.0,7.0,1,0.0,350.0,3.0,14.0,0,2
5602,93.0,0,2.0,1,5,1,2,1.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,1,1
5603,300.0,0,2.0,1,7,1,1,9.0,1.0,4.0,5.0,1,1500.0,350.0,3.0,300.0,1,1
5604,157.0,1,1465.0,1,4,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
5605,143.0,1,1.0,1,6,2,2,2.0,1.0,1.0,1.0,1,0.0,55.0,2.0,14.0,0,1
5606,275.0,1,2.0,1,13,1,1,3.0,1.0,1.0,1.0,1,300.0,100.0,2.0,14.0,1,1
5607,300.0,0,1.0,1,8,2,1,4.0,1.0,2.0,2.0,1,0.0,0.0,4.0,29.0,0,3
5608,145.0,1,1.0,1,6,1,1,4.0,1.0,1.0,2.0,1,0.0,65.0,2.0,30.0,0,3
5609,150.0,1,4.0,1,26,2,2,3.0,1.0,1.0,1.0,1,0.0,45.0,5.0,1125.0,0,3
5610,140.0,1,4.0,1,26,2,2,2.0,1.0,1.0,1.0,1,0.0,45.0,5.0,1125.0,0,3
5611,180.0,1,4.0,1,26,2,2,4.0,1.0,2.0,4.0,1,0.0,65.0,5.0,1125.0,0,3
5612,186.0,0,0.0,1,18,1,1,9.0,1.0,3.0,4.0,1,500.0,120.0,2.0,25.0,0,3
5613,129.0,1,1.0,1,18,1,1,4.0,1.0,1.0,3.0,1,200.0,59.0,1.0,15.0,1,2
5614,350.0,0,1.0,1,8,2,1,4.0,1.0,3.0,2.0,1,0.0,50.0,5.0,1125.0,1,2
5615,100.0,1,2.0,1,5,1,2,1.0,1.0,1.0,1.0,1,2000.0,75.0,2.0,60.0,0,2
5616,150.0,0,1.0,1,4,1,1,2.0,1.5,1.0,1.0,1,0.0,200.0,7.0,9.0,0,1
5617,1172.0399999999972,1,3.0,1,2,1,1,9.0,2.0,2.0,3.0,1,599.0,99.0,2.0,30.0,1,2
5618,149.0,1,1.0,1,16,1,1,2.0,1.0,1.0,1.0,1,0.0,89.0,1.0,1125.0,1,1
5619,122.0,0,75.0,1,25,1,1,2.0,1.0,0.0,1.0,1,0.0,150.0,30.0,1125.0,0,1
5620,300.0,0,2.0,1,1,1,1,4.0,1.0,2.0,2.0,1,500.0,175.0,3.0,30.0,0,1
5621,150.0,0,1.0,1,5,1,2,2.0,1.0,1.0,1.0,1,0.0,25.0,2.0,60.0,1,2
5622,152.0,1,1465.0,1,11,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,6
5623,125.0,1,2.0,1,5,1,1,4.0,1.0,1.0,1.0,1,1000.0,75.0,2.0,29.0,0,2
5624,1099.0,1,4.0,1,15,1,1,6.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1125.0,1,2
5625,155.0,0,1.0,1,8,1,1,4.0,1.0,2.0,2.0,1,250.0,50.0,2.0,25.0,1,1
5626,487.0,1,2.0,1,2,1,1,8.0,2.0,2.0,2.0,1,500.0,95.0,1.0,27.0,1,2
5627,199.0,0,1.0,1,4,1,1,2.0,1.0,2.0,1.0,1,0.0,100.0,3.0,1125.0,0,3
5628,404.0,0,1.0,1,8,2,1,5.0,2.0,2.0,3.0,1,0.0,160.0,2.0,5.0,1,1
5629,1099.0,1,4.0,1,15,1,1,6.0,2.0,2.0,2.0,1,0.0,0.0,1.0,1125.0,1,2
5630,275.0,1,2.0,1,1,1,1,4.0,1.0,2.0,2.0,1,200.0,100.0,2.0,28.0,0,2
5631,200.0,0,4.0,1,1,1,1,4.0,1.0,2.0,3.0,1,1000.0,150.0,30.0,1125.0,0,1
5632,300.0,0,91.0,1,16,1,1,4.0,1.0,2.0,3.0,1,0.0,400.0,30.0,1125.0,0,1
5633,147.0,0,75.0,1,9,1,1,4.0,1.0,2.0,1.0,1,0.0,250.0,30.0,1125.0,0,1
5634,150.0,0,1.0,1,15,1,1,2.0,1.0,1.0,1.0,1,500.0,120.0,30.0,90.0,0,1
5635,56.0,0,16.0,1,24,1,1,2.0,1.0,0.0,1.0,1,400.0,50.0,30.0,120.0,0,1
5636,172.0,1,1465.0,1,1,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,2
5637,210.0,0,760.0,1,2,1,1,2.0,1.0,0.0,1.0,1,0.0,150.0,30.0,730.0,1,3
5638,175.0,0,1.0,1,5,1,1,2.0,1.0,1.0,1.0,1,450.0,150.0,30.0,150.0,0,3
5639,60.0,0,3.0,1,24,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,1,3
5640,365.0,1,3.0,1,2,1,1,4.0,2.0,2.0,2.0,1,0.0,125.0,2.0,7.0,1,2
5641,66.0,0,3.0,1,14,2,2,2.0,1.0,1.0,1.0,1,0.0,30.0,1.0,21.0,1,3
5642,140.0,0,1.0,1,6,1,1,4.0,1.0,2.0,2.0,1,500.0,80.0,7.0,1125.0,1,3
5643,199.0,1,2.0,1,2,1,1,5.0,1.0,2.0,3.0,1,0.0,70.0,1.0,31.0,0,2
5644,250.0,1,2.0,1,2,1,1,6.0,2.0,2.0,3.0,1,0.0,90.0,2.0,7.0,1,1
5645,200.0,0,1.0,1,1,1,1,3.0,1.0,1.0,2.0,1,250.0,60.0,2.0,7.0,0,2
5646,175.0,1,1.0,1,8,1,1,2.0,1.0,1.0,1.0,1,0.0,95.0,2.0,29.0,0,2
5647,429.0,1,1.0,1,1,2,2,6.0,1.0,2.0,2.0,1,3000.0,140.0,30.0,1125.0,1,1
5648,300.0,0,1.0,1,5,2,1,4.0,1.0,2.0,2.0,1,500.0,80.0,2.0,1125.0,1,2
5649,1172.0399999999972,0,1.0,1,2,1,3,1.0,1.0,1.0,1.0,1,0.0,0.0,30.0,90.0,1,3
5650,350.0,0,1.0,1,1,2,1,3.0,1.0,1.0,2.0,1,250.0,100.0,7.0,1125.0,0,1
5651,1172.0399999999972,1,3.0,1,2,1,2,2.0,1.0,1.0,1.0,1,0.0,40.0,1.0,1125.0,1,3
5652,146.0,0,1.0,1,17,1,1,3.0,1.0,0.0,2.0,1,0.0,75.0,3.0,45.0,1,2
5653,245.0,0,760.0,1,2,1,1,2.0,1.0,1.0,1.0,1,0.0,148.0,30.0,730.0,1,3
5654,216.0,0,760.0,1,2,1,1,2.0,1.0,1.0,1.0,1,0.0,148.0,30.0,730.0,1,3
5655,228.0,0,760.0,1,16,1,1,2.0,1.0,1.0,1.0,1,0.0,148.0,30.0,730.0,1,3
5656,349.0,0,760.0,1,2,1,1,4.0,2.0,2.0,2.0,1,0.0,244.0,30.0,730.0,1,3
5657,218.0,0,760.0,1,9,1,1,2.0,1.0,1.0,1.0,1,0.0,148.0,30.0,730.0,1,3
5658,50.0,1,25.0,1,16,4,3,4.0,10.0,1.0,4.0,1,0.0,0.0,1.0,7.0,0,3
5659,555.0,1,25.0,1,16,4,3,4.0,10.0,1.0,4.0,1,0.0,0.0,1.0,1125.0,0,3
5660,208.0,0,760.0,1,2,1,1,2.0,1.0,1.0,1.0,1,0.0,148.0,30.0,730.0,1,3
5661,60.0,1,2.0,1,14,2,2,1.0,1.5,1.0,1.0,1,0.0,0.0,1.0,29.0,0,1
5662,200.0,1,4.0,1,1,1,1,2.0,1.0,1.0,1.0,1,500.0,300.0,30.0,1125.0,0,1
5663,175.0,0,0.0,1,20,1,1,3.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,1,3
5664,200.0,0,24.0,1,20,3,2,2.0,1.0,0.0,1.0,1,0.0,0.0,5.0,5.0,1,1
5665,120.0,0,3.0,1,2,1,1,3.0,1.0,2.0,3.0,1,1000.0,150.0,30.0,1125.0,0,1
5666,110.0,0,3.0,1,2,1,1,3.0,1.0,2.0,3.0,1,1000.0,150.0,30.0,1125.0,0,1
5667,42.0,0,3.0,1,14,2,2,2.0,1.0,1.0,1.0,1,100.0,50.0,30.0,120.0,1,2
5668,123.0,1,2.0,1,21,1,1,2.0,1.0,0.0,1.0,1,450.0,45.0,1.0,28.0,1,2
5669,149.0,0,48.0,1,1,1,1,4.0,1.0,2.0,2.0,1,3000.0,208.0,30.0,1125.0,0,1
5670,200.0,0,1.0,1,4,1,1,4.0,1.0,2.0,2.0,1,0.0,0.0,30.0,180.0,0,3
5671,400.0,0,2.0,1,10,2,1,4.0,1.0,2.0,2.0,1,5000.0,125.0,21.0,90.0,0,3
5672,125.0,1,1.0,1,19,2,2,5.0,1.0,1.0,3.0,1,300.0,39.0,1.0,14.0,1,2
5673,64.0,0,3.0,1,24,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,1125.0,1,2
5674,500.0,0,0.0,1,15,2,1,8.0,2.5,3.0,4.0,1,2000.0,250.0,30.0,1125.0,0,1
5675,375.0,0,2.0,1,5,2,2,2.0,1.0,1.0,1.0,1,0.0,75.0,2.0,14.0,0,1
5676,235.0,1,1465.0,1,4,1,1,4.0,2.0,2.0,2.0,1,500.0,330.0,30.0,1125.0,0,6
5677,250.0,0,2.0,1,5,2,2,4.0,2.0,2.0,2.0,1,500.0,125.0,2.0,30.0,0,1
5678,75.0,1,3.0,1,1,1,2,1.0,1.0,1.0,1.0,1,450.0,300.0,30.0,90.0,0,3
5679,72.0,1,3.0,1,1,1,2,1.0,1.0,1.0,1.0,1,450.0,300.0,30.0,90.0,0,3
5680,68.0,1,3.0,1,1,1,2,1.0,1.0,1.0,1.0,1,450.0,300.0,30.0,90.0,0,3
5681,299.0,1,1.0,1,13,1,1,4.0,1.0,1.0,2.0,1,0.0,95.0,3.0,1125.0,0,1
5682,300.0,0,2.0,1,13,2,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1125.0,0,3
5683,99.0,1,46.0,1,20,1,1,4.0,1.0,1.0,2.0,1,0.0,0.0,2.0,7.0,1,1
5684,225.0,1,5.0,1,17,2,1,6.0,3.0,5.0,4.0,1,500.0,150.0,30.0,120.0,1,3
5685,150.0,1,2.0,1,2,1,1,4.0,1.5,1.0,2.0,1,250.0,80.0,4.0,14.0,0,1
5686,400.0,0,1.0,1,8,1,1,4.0,2.0,2.0,2.0,1,0.0,0.0,3.0,1125.0,0,1
5687,100.0,1,1.0,1,23,1,1,4.0,1.0,2.0,2.0,1,250.0,65.0,1.0,15.0,0,2
5688,425.0,1,3.0,1,22,1,2,4.0,2.0,2.0,2.0,1,200.0,0.0,3.0,29.0,0,1
5689,100.0,0,43.0,1,7,4,2,3.0,4.0,1.0,1.0,1,0.0,35.0,1.0,25.0,1,2
5690,173.0,1,4.0,1,5,1,1,4.0,1.0,2.0,2.0,1,0.0,0.0,30.0,120.0,1,1
5691,149.0,0,35.0,1,7,1,1,2.0,1.0,1.0,1.0,1,3500.0,250.0,30.0,1125.0,0,1
5692,325.0,1,3.0,1,26,2,1,7.0,1.5,3.0,4.0,1,250.0,124.0,4.0,14.0,0,1
5693,150.0,1,3.0,1,8,1,1,2.0,1.0,1.0,1.0,1,1000.0,160.0,30.0,31.0,1,1
5694,125.0,1,1.0,1,11,1,1,4.0,1.0,1.0,2.0,1,300.0,65.0,1.0,29.0,1,2
5695,150.0,0,2.0,1,2,1,2,2.0,1.0,1.0,1.0,1,0.0,100.0,2.0,1125.0,1,1
5696,350.0,1,2.0,1,7,2,1,4.0,2.0,2.0,2.0,1,500.0,100.0,3.0,30.0,1,1
5697,750.0,0,0.0,1,13,2,1,6.0,2.5,3.0,3.0,1,0.0,0.0,2.0,1125.0,0,3
5698,79.0,0,2.0,1,5,1,1,1.0,1.0,0.0,1.0,1,0.0,50.0,30.0,1125.0,0,1
5699,650.0,1,3.0,1,4,2,1,4.0,2.0,2.0,2.0,1,400.0,120.0,30.0,90.0,0,1
5700,99.0,1,4.0,1,14,4,2,2.0,1.0,1.0,1.0,1,500.0,89.0,1.0,24.0,0,1
5701,149.0,1,4.0,1,14,4,2,2.0,1.0,1.0,1.0,1,500.0,99.0,1.0,24.0,0,1
5702,109.0,1,4.0,1,14,4,2,2.0,1.0,1.0,1.0,1,500.0,89.0,1.0,24.0,0,1
5703,208.0,0,48.0,1,7,1,1,4.0,2.0,3.0,4.0,1,3000.0,260.0,30.0,1125.0,0,1
5704,205.0,1,3.0,1,18,1,1,5.0,2.0,3.0,3.0,1,130.0,130.0,3.0,180.0,0,1
5705,220.0,0,1.0,1,20,1,1,2.0,1.0,1.0,1.0,1,0.0,0.0,30.0,30.0,1,2
5706,400.0,0,1.0,1,6,2,1,6.0,2.0,3.0,3.0,1,0.0,160.0,3.0,20.0,0,1
5707,159.0,1,1465.0,1,1,1,1,2.0,1.0,1.0,1.0,1,500.0,240.0,30.0,1125.0,0,6
5708,180.0,1,0.0,1,2,1,2,2.0,1.0,1.0,1.0,1,0.0,0.0,1.0,1125.0,0,3
5709,80.0,1,6.0,1,5,1,2,2.0,1.5,1.0,1.0,1,0.0,0.0,6.0,30.0,1,2
5710,69.0,1,4.0,1,4,2,2,3.0,1.0,1.0,2.0,1,0.0,39.0,2.0,26.0,1,1
5711,166.0,1,5.0,1,12,1,1,4.0,1.5,3.0,3.0,1,1500.0,185.0,90.0,1125.0,0,1
5712,97.0,0,1.0,1,8,1,1,2.0,1.0,0.0,1.0,1,0.0,0.0,31.0,365.0,0,2
5713,99.0,0,1.0,1,5,2,1,4.0,1.0,2.0,3.0,1,0.0,200.0,30.0,1125.0,1,1
5714,475.0,1,4.0,1,14,1,1,6.0,2.0,3.0,3.0,1,1500.0,292.0,1.0,24.0,0,1
5715,188.0,1,1465.0,1,25,1,1,4.0,1.5,2.0,2.0,1,500.0,305.0,30.0,1125.0,0,6
5716,175.0,1,1.0,1,1,1,1,2.0,1.0,1.0,1.0,1,0.0,100.0,5.0,20.0,1,2
5717,115.0,1,1.0,1,1,1,1,3.0,1.0,0.0,1.0,1,0.0,100.0,30.0,180.0,1,2
5718,79.0,1,3.0,1,21,2,2,2.0,1.5,1.0,1.0,1,300.0,30.0,2.0,28.0,1,1
5719,165.0,1,3.0,1,21,2,1,4.0,1.5,2.0,2.0,1,400.0,125.0,2.0,15.0,1,1
