,id,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood_cleansed,zipcode,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit,cleaning_fee,minimum_nights,maximum_nights,number_of_reviews,instant_bookable,cancellation_policy,price_level
5628,29704006.0,1,100.0,0,1.0,1,8,94114.0,37.75438,-122.42545,2,1,5.0,2.0,2.0,3.0,1,404.0,0.0,160.0,2.0,5.0,6.0,1,1,"(264.8, 491.6]"
5629,29705268.0,1,100.0,1,4.0,1,15,94109.0,37.806459999999994,-122.42261,1,1,6.0,2.0,2.0,2.0,1,1099.0,0.0,0.0,1.0,1125.0,4.0,1,2,"(945.2, 1172.0]"
5630,29715902.0,1,100.0,1,2.0,1,1,94110.0,37.75913,-122.41408,1,1,4.0,1.0,2.0,2.0,1,275.0,200.0,100.0,2.0,28.0,11.0,0,2,"(264.8, 491.6]"
5631,29730910.0,3,100.0,0,4.0,1,1,94110.0,37.75273,-122.40427,1,1,4.0,1.0,2.0,3.0,1,200.0,1000.0,150.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5632,29733908.0,2,95.0,0,91.0,1,16,94133.0,37.800290000000004,-122.40778999999999,1,1,4.0,1.0,2.0,3.0,1,300.0,0.0,400.0,30.0,1125.0,0.0,0,1,"(264.8, 491.6]"
5633,29738190.0,3,86.0,0,75.0,1,9,94108.0,37.79571,-122.4113,1,1,4.0,1.0,2.0,1.0,1,147.0,0.0,250.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5634,29739237.0,nothing,0.0,0,1.0,1,15,94109.0,37.80579,-122.42152,1,1,2.0,1.0,1.0,1.0,1,150.0,500.0,120.0,30.0,90.0,1.0,0,1,"(36.9, 264.8]"
5635,29740440.0,1,90.0,0,16.0,1,24,94116.0,37.74292,-122.4909,1,1,2.0,1.0,0.0,1.0,1,56.0,400.0,50.0,30.0,120.0,0.0,0,1,"(36.9, 264.8]"
5636,29741840.0,1,100.0,1,1465.0,1,1,,37.75462,-122.42268,1,1,2.0,1.0,1.0,1.0,1,172.0,500.0,240.0,30.0,1125.0,1.0,0,2,"(36.9, 264.8]"
5637,29754209.0,1,96.0,0,760.0,1,2,94107.0,37.77978,-122.39638000000001,1,1,2.0,1.0,0.0,1.0,1,210.0,0.0,150.0,30.0,730.0,1.0,1,3,"(36.9, 264.8]"
5638,29757684.0,1,100.0,0,1.0,1,5,94114.0,37.769040000000004,-122.43271999999999,1,1,2.0,1.0,1.0,1.0,1,175.0,450.0,150.0,30.0,150.0,1.0,0,3,"(36.9, 264.8]"
5639,29757778.0,3,50.0,0,3.0,1,24,94116.0,37.74297,-122.48178,2,2,2.0,1.0,1.0,1.0,1,60.0,0.0,0.0,30.0,1125.0,0.0,1,3,"(36.9, 264.8]"
5640,29761236.0,1,100.0,1,3.0,1,2,94103.0,37.77238,-122.40404,1,1,4.0,2.0,2.0,2.0,1,365.0,0.0,125.0,2.0,7.0,20.0,1,2,"(264.8, 491.6]"
5641,29777391.0,1,100.0,0,3.0,1,14,94124.0,37.73186,-122.39058999999999,2,2,2.0,1.0,1.0,1.0,1,66.0,0.0,30.0,1.0,21.0,24.0,1,3,"(36.9, 264.8]"
5642,29794612.0,nothing,0.0,0,1.0,1,6,94110.0,37.74053,-122.41361,1,1,4.0,1.0,2.0,2.0,1,140.0,500.0,80.0,7.0,1125.0,2.0,1,3,"(36.9, 264.8]"
5643,29797894.0,1,100.0,1,2.0,1,2,94103.0,37.77818,-122.41443999999998,1,1,5.0,1.0,2.0,3.0,1,199.0,0.0,70.0,1.0,31.0,25.0,0,2,"(36.9, 264.8]"
5644,29798868.0,1,100.0,1,2.0,1,2,94103.0,37.77299,-122.40388999999999,1,1,6.0,2.0,2.0,3.0,1,250.0,0.0,90.0,2.0,7.0,19.0,1,1,"(36.9, 264.8]"
5645,29802575.0,1,100.0,0,1.0,1,1,94103.0,37.7676,-122.42572,1,1,3.0,1.0,1.0,2.0,1,200.0,250.0,60.0,2.0,7.0,9.0,0,2,"(36.9, 264.8]"
5646,29822991.0,1,100.0,1,1.0,1,8,94131.0,37.74222,-122.42838,1,1,2.0,1.0,1.0,1.0,1,175.0,0.0,95.0,2.0,29.0,8.0,0,2,"(36.9, 264.8]"
5647,29823066.0,nothing,0.0,1,1.0,1,1,94110.0,37.75407,-122.40643,2,2,6.0,1.0,2.0,2.0,1,429.0,3000.0,140.0,30.0,1125.0,13.0,1,1,"(264.8, 491.6]"
5648,29824667.0,1,100.0,0,1.0,1,5,94114.0,37.76085,-122.44376000000001,2,1,4.0,1.0,2.0,2.0,1,300.0,500.0,80.0,2.0,1125.0,13.0,1,2,"(264.8, 491.6]"
5649,29826153.0,nothing,0.0,0,1.0,1,2,94158.0,37.77616,-122.39546999999999,1,3,1.0,1.0,1.0,1.0,1,1172.0399999999972,0.0,0.0,30.0,90.0,0.0,1,3,"(945.2, 1172.0]"
5650,29826641.0,1,100.0,0,1.0,1,1,94110.0,37.76056,-122.41566999999999,2,1,3.0,1.0,1.0,2.0,1,350.0,250.0,100.0,7.0,1125.0,0.0,0,1,"(264.8, 491.6]"
5651,29828791.0,1,100.0,1,3.0,1,2,94103.0,37.7713,-122.40272,1,2,2.0,1.0,1.0,1.0,1,1172.0399999999972,0.0,40.0,1.0,1125.0,3.0,1,3,"(945.2, 1172.0]"
5652,29831467.0,nothing,0.0,0,1.0,1,17,94122.0,37.76443,-122.46095,1,1,3.0,1.0,0.0,2.0,1,146.0,0.0,75.0,3.0,45.0,14.0,1,2,"(36.9, 264.8]"
5653,29842781.0,1,96.0,0,760.0,1,2,94158.0,37.77384,-122.39788999999999,1,1,2.0,1.0,1.0,1.0,1,245.0,0.0,148.0,30.0,730.0,1.0,1,3,"(36.9, 264.8]"
5654,29843197.0,1,96.0,0,760.0,1,2,94103.0,37.77458,-122.41304,1,1,2.0,1.0,1.0,1.0,1,216.0,0.0,148.0,30.0,730.0,0.0,1,3,"(36.9, 264.8]"
5655,29843679.0,1,96.0,0,760.0,1,16,94111.0,37.80401,-122.40645,1,1,2.0,1.0,1.0,1.0,1,228.0,0.0,148.0,30.0,730.0,0.0,1,3,"(36.9, 264.8]"
5656,29844463.0,1,96.0,0,760.0,1,2,94158.0,37.77527,-122.3913,1,1,4.0,2.0,2.0,2.0,1,349.0,0.0,244.0,30.0,730.0,0.0,1,3,"(264.8, 491.6]"
5657,29845776.0,1,96.0,0,760.0,1,9,94109.0,37.79118,-122.41503999999999,1,1,2.0,1.0,1.0,1.0,1,218.0,0.0,148.0,30.0,730.0,0.0,1,3,"(36.9, 264.8]"
5658,29852330.0,1,100.0,1,25.0,1,16,94133.0,37.79937,-122.40463000000001,4,3,4.0,10.0,1.0,4.0,1,50.0,0.0,0.0,1.0,7.0,28.0,0,3,"(36.9, 264.8]"
5659,29854300.0,1,100.0,1,25.0,1,16,94133.0,37.79937,-122.40458000000001,4,3,4.0,10.0,1.0,4.0,1,555.0,0.0,0.0,1.0,1125.0,35.0,0,3,"(491.6, 718.4]"
5660,29867211.0,1,96.0,0,760.0,1,2,94103.0,37.77896,-122.41413999999999,1,1,2.0,1.0,1.0,1.0,1,208.0,0.0,148.0,30.0,730.0,0.0,1,3,"(36.9, 264.8]"
5661,29874095.0,1,100.0,1,2.0,1,14,94124.0,37.73373,-122.38971000000001,2,2,1.0,1.5,1.0,1.0,1,60.0,0.0,0.0,1.0,29.0,81.0,0,1,"(36.9, 264.8]"
5662,29880717.0,1,100.0,1,4.0,1,1,94110.0,37.7486,-122.4094,1,1,2.0,1.0,1.0,1.0,1,200.0,500.0,300.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
5663,29881632.0,3,67.0,0,0.0,1,20,94105.0,37.78897,-122.39556999999999,1,1,3.0,1.0,1.0,1.0,1,175.0,0.0,0.0,30.0,1125.0,1.0,1,3,"(36.9, 264.8]"
5664,29890574.0,nothing,0.0,0,24.0,1,20,94108.0,37.78968,-122.4061,3,2,2.0,1.0,0.0,1.0,1,200.0,0.0,0.0,5.0,5.0,1.0,1,1,"(36.9, 264.8]"
5665,29906023.0,2,100.0,0,3.0,1,2,94103.0,37.77575,-122.41108999999999,1,1,3.0,1.0,2.0,3.0,1,120.0,1000.0,150.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
5666,29906201.0,2,100.0,0,3.0,1,2,94103.0,37.77653,-122.41098000000001,1,1,3.0,1.0,2.0,3.0,1,110.0,1000.0,150.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5667,29906297.0,1,100.0,0,3.0,1,14,94124.0,37.72929,-122.39641999999999,2,2,2.0,1.0,1.0,1.0,1,42.0,100.0,50.0,30.0,120.0,3.0,1,2,"(36.9, 264.8]"
5668,29906769.0,1,100.0,1,2.0,1,21,94121.0,37.77355,-122.48516000000001,1,1,2.0,1.0,0.0,1.0,1,123.0,450.0,45.0,1.0,28.0,79.0,1,2,"(36.9, 264.8]"
5669,29908017.0,2,100.0,0,48.0,1,1,94110.0,37.75825,-122.41512,1,1,4.0,1.0,2.0,2.0,1,149.0,3000.0,208.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5670,29911439.0,2,100.0,0,1.0,1,4,94117.0,37.769459999999995,-122.42978000000001,1,1,4.0,1.0,2.0,2.0,1,200.0,0.0,0.0,30.0,180.0,3.0,0,3,"(36.9, 264.8]"
5671,29923735.0,1,100.0,0,2.0,1,10,94122.0,37.75537,-122.50957,2,1,4.0,1.0,2.0,2.0,1,400.0,5000.0,125.0,21.0,90.0,0.0,0,3,"(264.8, 491.6]"
5672,29924753.0,1,100.0,1,1.0,1,19,94112.0,37.71624,-122.44328,2,2,5.0,1.0,1.0,3.0,1,125.0,300.0,39.0,1.0,14.0,35.0,1,2,"(36.9, 264.8]"
5673,29924843.0,3,50.0,0,3.0,1,24,94116.0,37.74492,-122.48302,2,2,2.0,1.0,1.0,1.0,1,64.0,0.0,0.0,30.0,1125.0,0.0,1,2,"(36.9, 264.8]"
5674,29926752.0,3,60.0,0,0.0,1,15,94109.0,37.80337,-122.42263,2,1,8.0,2.5,3.0,4.0,1,500.0,2000.0,250.0,30.0,1125.0,2.0,0,1,"(491.6, 718.4]"
5675,29926924.0,1,100.0,0,2.0,1,5,94114.0,37.76247,-122.44338,2,2,2.0,1.0,1.0,1.0,1,375.0,0.0,75.0,2.0,14.0,1.0,0,1,"(264.8, 491.6]"
5676,29927089.0,1,100.0,1,1465.0,1,4,,37.779740000000004,-122.43891,1,1,4.0,2.0,2.0,2.0,1,235.0,500.0,330.0,30.0,1125.0,0.0,0,6,"(36.9, 264.8]"
5677,29928078.0,1,100.0,0,2.0,1,5,94114.0,37.76298,-122.44121000000001,2,2,4.0,2.0,2.0,2.0,1,250.0,500.0,125.0,2.0,30.0,11.0,0,1,"(36.9, 264.8]"
5678,29929012.0,nothing,0.0,1,3.0,1,1,94103.0,37.76914,-122.42551,1,2,1.0,1.0,1.0,1.0,1,75.0,450.0,300.0,30.0,90.0,0.0,0,3,"(36.9, 264.8]"
5679,29929471.0,nothing,0.0,1,3.0,1,1,94103.0,37.7685,-122.42411000000001,1,2,1.0,1.0,1.0,1.0,1,72.0,450.0,300.0,30.0,90.0,0.0,0,3,"(36.9, 264.8]"
5680,29929790.0,nothing,0.0,1,3.0,1,1,94103.0,37.76701,-122.42443999999999,1,2,1.0,1.0,1.0,1.0,1,68.0,450.0,300.0,30.0,90.0,0.0,0,3,"(36.9, 264.8]"
5681,29937571.0,1,100.0,1,1.0,1,13,94123.0,37.80081,-122.44763,1,1,4.0,1.0,1.0,2.0,1,299.0,0.0,95.0,3.0,1125.0,16.0,0,1,"(264.8, 491.6]"
5682,29947252.0,3,100.0,0,2.0,1,13,94123.0,37.80004,-122.44023,2,2,2.0,1.0,1.0,1.0,1,300.0,0.0,0.0,1.0,1125.0,0.0,0,3,"(264.8, 491.6]"
5683,29963453.0,1,100.0,1,46.0,1,20,94108.0,37.78941,-122.40593,1,1,4.0,1.0,1.0,2.0,1,99.0,0.0,0.0,2.0,7.0,1.0,1,1,"(36.9, 264.8]"
5684,29964346.0,1,100.0,1,5.0,1,17,94131.0,37.75496,-122.45586000000002,2,1,6.0,3.0,5.0,4.0,1,225.0,500.0,150.0,30.0,120.0,1.0,1,3,"(36.9, 264.8]"
5685,29965332.0,1,100.0,1,2.0,1,2,94103.0,37.77738,-122.40653,1,1,4.0,1.5,1.0,2.0,1,150.0,250.0,80.0,4.0,14.0,1.0,0,1,"(36.9, 264.8]"
5686,29984158.0,nothing,0.0,0,1.0,1,8,94114.0,37.75244,-122.43505,1,1,4.0,2.0,2.0,2.0,1,400.0,0.0,0.0,3.0,1125.0,2.0,0,1,"(264.8, 491.6]"
5687,29988443.0,1,100.0,1,1.0,1,23,94127.0,37.72756,-122.46543999999999,1,1,4.0,1.0,2.0,2.0,1,100.0,250.0,65.0,1.0,15.0,54.0,0,2,"(36.9, 264.8]"
5688,29990041.0,1,100.0,1,3.0,1,22,94109.0,37.79305,-122.42363,1,2,4.0,2.0,2.0,2.0,1,425.0,200.0,0.0,3.0,29.0,1.0,0,1,"(264.8, 491.6]"
5689,29992190.0,1,100.0,0,43.0,1,7,94117.0,37.76919,-122.44873999999999,4,2,3.0,4.0,1.0,1.0,1,100.0,0.0,35.0,1.0,25.0,19.0,1,2,"(36.9, 264.8]"
5690,29992835.0,2,100.0,1,4.0,1,5,94114.0,37.76455,-122.43287,1,1,4.0,1.0,2.0,2.0,1,173.0,0.0,0.0,30.0,120.0,3.0,1,1,"(36.9, 264.8]"
5691,30013376.0,2,100.0,0,35.0,1,7,94117.0,37.76662,-122.45013999999999,1,1,2.0,1.0,1.0,1.0,1,149.0,3500.0,250.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5692,30022449.0,1,100.0,1,3.0,1,26,94112.0,37.71903,-122.45705,2,1,7.0,1.5,3.0,4.0,1,325.0,250.0,124.0,4.0,14.0,15.0,0,1,"(264.8, 491.6]"
5693,30027665.0,1,100.0,1,3.0,1,8,94114.0,37.750009999999996,-122.43661000000002,1,1,2.0,1.0,1.0,1.0,1,150.0,1000.0,160.0,30.0,31.0,0.0,1,1,"(36.9, 264.8]"
5694,30042211.0,1,100.0,1,1.0,1,11,94107.0,37.75569,-122.39988000000001,1,1,4.0,1.0,1.0,2.0,1,125.0,300.0,65.0,1.0,29.0,81.0,1,2,"(36.9, 264.8]"
5695,30043513.0,1,100.0,0,2.0,1,2,94103.0,37.77496,-122.41139,1,2,2.0,1.0,1.0,1.0,1,150.0,0.0,100.0,2.0,1125.0,3.0,1,1,"(36.9, 264.8]"
5696,30048814.0,1,100.0,1,2.0,1,7,94117.0,37.76988,-122.43807,2,1,4.0,2.0,2.0,2.0,1,350.0,500.0,100.0,3.0,30.0,28.0,1,1,"(264.8, 491.6]"
5697,30056107.0,2,100.0,0,0.0,1,13,94123.0,37.796859999999995,-122.44526,2,1,6.0,2.5,3.0,3.0,1,750.0,0.0,0.0,2.0,1125.0,5.0,0,3,"(718.4, 945.2]"
5698,30062514.0,3,78.0,0,2.0,1,5,94114.0,37.7664,-122.43388,1,1,1.0,1.0,0.0,1.0,1,79.0,0.0,50.0,30.0,1125.0,1.0,0,1,"(36.9, 264.8]"
5699,30064128.0,3,100.0,1,3.0,1,4,94115.0,37.77888,-122.44321000000001,2,1,4.0,2.0,2.0,2.0,1,650.0,400.0,120.0,30.0,90.0,2.0,0,1,"(491.6, 718.4]"
5700,30064254.0,1,100.0,1,4.0,1,14,94124.0,37.716590000000004,-122.39672,4,2,2.0,1.0,1.0,1.0,1,99.0,500.0,89.0,1.0,24.0,10.0,0,1,"(36.9, 264.8]"
5701,30064463.0,1,100.0,1,4.0,1,14,94124.0,37.71764,-122.3974,4,2,2.0,1.0,1.0,1.0,1,149.0,500.0,99.0,1.0,24.0,7.0,0,1,"(36.9, 264.8]"
5702,30064643.0,1,100.0,1,4.0,1,14,94124.0,37.71801,-122.39655,4,2,2.0,1.0,1.0,1.0,1,109.0,500.0,89.0,1.0,24.0,6.0,0,1,"(36.9, 264.8]"
5703,30068468.0,2,100.0,0,48.0,1,7,94117.0,37.770270000000004,-122.44445,1,1,4.0,2.0,3.0,4.0,1,208.0,3000.0,260.0,30.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5704,30069424.0,1,100.0,1,3.0,1,18,94134.0,37.72712,-122.41967,1,1,5.0,2.0,3.0,3.0,1,205.0,130.0,130.0,3.0,180.0,42.0,0,1,"(36.9, 264.8]"
5705,30069575.0,nothing,0.0,0,1.0,1,20,94111.0,37.798809999999996,-122.39907,1,1,2.0,1.0,1.0,1.0,1,220.0,0.0,0.0,30.0,30.0,1.0,1,2,"(36.9, 264.8]"
5706,30086838.0,nothing,0.0,0,1.0,1,6,94110.0,37.74469000000001,-122.41033,2,1,6.0,2.0,3.0,3.0,1,400.0,0.0,160.0,3.0,20.0,4.0,0,1,"(264.8, 491.6]"
5707,30087497.0,1,100.0,1,1465.0,1,1,,37.77093,-122.4241,1,1,2.0,1.0,1.0,1.0,1,159.0,500.0,240.0,30.0,1125.0,1.0,0,6,"(36.9, 264.8]"
5708,30088282.0,2,100.0,1,0.0,1,2,94103.0,37.77585,-122.41333,1,2,2.0,1.0,1.0,1.0,1,180.0,0.0,0.0,1.0,1125.0,10.0,0,3,"(36.9, 264.8]"
5709,30088791.0,1,100.0,1,6.0,1,5,94103.0,37.76466,-122.42657,1,2,2.0,1.5,1.0,1.0,1,80.0,0.0,0.0,6.0,30.0,12.0,1,2,"(36.9, 264.8]"
5710,30091565.0,1,100.0,1,4.0,1,4,94117.0,37.77082,-122.43258,2,2,3.0,1.0,1.0,2.0,1,69.0,0.0,39.0,2.0,26.0,58.0,1,1,"(36.9, 264.8]"
5711,30095380.0,2,100.0,1,5.0,1,12,94118.0,37.780879999999996,-122.4559,1,1,4.0,1.5,3.0,3.0,1,166.0,1500.0,185.0,90.0,1125.0,0.0,0,1,"(36.9, 264.8]"
5712,30110321.0,2,100.0,0,1.0,1,8,94110.0,37.74242,-122.42461000000002,1,1,2.0,1.0,0.0,1.0,1,97.0,0.0,0.0,31.0,365.0,2.0,0,2,"(36.9, 264.8]"
5713,30111891.0,nothing,0.0,0,1.0,1,5,94117.0,37.76788,-122.43189,2,1,4.0,1.0,2.0,3.0,1,99.0,0.0,200.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5714,30124393.0,1,100.0,1,4.0,1,14,94124.0,37.716879999999996,-122.39787,1,1,6.0,2.0,3.0,3.0,1,475.0,1500.0,292.0,1.0,24.0,3.0,0,1,"(264.8, 491.6]"
5715,30126279.0,1,100.0,1,1465.0,1,25,,37.79442,-122.40693999999999,1,1,4.0,1.5,2.0,2.0,1,188.0,500.0,305.0,30.0,1125.0,1.0,0,6,"(36.9, 264.8]"
5716,30127500.0,1,90.0,1,1.0,1,1,94110.0,37.751459999999994,-122.42055,1,1,2.0,1.0,1.0,1.0,1,175.0,0.0,100.0,5.0,20.0,17.0,1,2,"(36.9, 264.8]"
5717,30128798.0,1,100.0,1,1.0,1,1,94110.0,37.750840000000004,-122.41162,1,1,3.0,1.0,0.0,1.0,1,115.0,0.0,100.0,30.0,180.0,50.0,1,2,"(36.9, 264.8]"
5718,30129618.0,1,100.0,1,3.0,1,21,94121.0,37.77231,-122.50672,2,2,2.0,1.5,1.0,1.0,1,79.0,300.0,30.0,2.0,28.0,9.0,1,1,"(36.9, 264.8]"
5719,30129780.0,1,100.0,1,3.0,1,21,94121.0,37.77213,-122.50696,2,1,4.0,1.5,2.0,2.0,1,165.0,400.0,125.0,2.0,15.0,13.0,1,1,"(36.9, 264.8]"
5720,30131296.0,nothing,0.0,0,1.0,1,4,94115.0,37.778529999999996,-122.43728999999999,1,2,2.0,1.5,1.0,1.0,1,85.0,0.0,25.0,30.0,1125.0,0.0,1,3,"(36.9, 264.8]"
5721,30149472.0,1,100.0,0,1.0,1,3,94102.0,37.784279999999995,-122.41412,1,1,2.0,1.0,0.0,2.0,1,96.0,200.0,100.0,30.0,36.0,0.0,1,3,"(36.9, 264.8]"
5722,30150435.0,1,95.0,0,191.0,1,2,94103.0,37.77749,-122.41516000000001,1,1,2.0,1.0,1.0,1.0,1,147.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5723,30150436.0,1,95.0,0,191.0,1,2,94103.0,37.77623,-122.41481,1,1,4.0,2.0,2.0,2.0,1,265.0,500.0,179.0,30.0,1125.0,1.0,1,1,"(264.8, 491.6]"
5724,30150437.0,1,95.0,0,191.0,1,2,94103.0,37.777879999999996,-122.41481999999999,1,1,2.0,1.0,1.0,1.0,1,147.0,500.0,95.0,30.0,1125.0,1.0,1,1,"(36.9, 264.8]"
5725,30150438.0,1,95.0,0,191.0,1,4,94102.0,37.77025,-122.4275,1,1,2.0,1.0,1.0,1.0,1,263.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5726,30150439.0,1,95.0,0,191.0,1,2,94103.0,37.77626,-122.41631000000001,1,1,2.0,1.0,1.0,1.0,1,195.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5727,30150441.0,1,95.0,0,191.0,1,2,94103.0,37.77831,-122.41476000000002,1,1,2.0,1.0,1.0,1.0,1,191.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5728,30150442.0,1,95.0,0,191.0,1,2,94103.0,37.77746,-122.41481,1,1,2.0,1.0,1.0,1.0,1,201.0,500.0,21.0,30.0,1125.0,1.0,1,1,"(36.9, 264.8]"
5729,30150447.0,1,95.0,0,191.0,1,4,94115.0,37.78447,-122.4354,1,1,2.0,1.0,1.0,1.0,1,173.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5730,30150458.0,1,95.0,0,191.0,1,2,94103.0,37.77775,-122.41599,1,1,2.0,1.0,1.0,1.0,1,196.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5731,30150459.0,1,95.0,0,191.0,1,4,94102.0,37.7707,-122.42735,1,1,2.0,1.0,1.0,1.0,1,187.0,500.0,101.0,30.0,1125.0,1.0,1,1,"(36.9, 264.8]"
5732,30150460.0,1,95.0,0,191.0,1,4,94102.0,37.77084,-122.42584,1,1,2.0,1.0,1.0,1.0,1,246.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5733,30150461.0,1,95.0,0,191.0,1,1,94110.0,37.76233,-122.41803999999999,1,1,2.0,1.0,1.0,1.0,1,172.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5734,30150467.0,1,95.0,0,191.0,1,1,94110.0,37.76296,-122.41651999999999,1,1,2.0,1.0,1.0,1.0,1,168.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5735,30150491.0,1,95.0,0,191.0,1,3,94109.0,37.78668,-122.42043000000001,1,1,4.0,2.0,2.0,2.0,1,224.0,500.0,179.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5736,30150493.0,1,95.0,0,191.0,1,4,94115.0,37.78605,-122.43485,1,1,2.0,1.0,0.0,1.0,1,152.0,500.0,95.0,30.0,1125.0,1.0,1,1,"(36.9, 264.8]"
5737,30150511.0,1,95.0,0,191.0,1,2,94158.0,37.77523,-122.39155,1,1,2.0,1.0,1.0,1.0,1,184.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5738,30150517.0,1,95.0,0,191.0,1,13,94123.0,37.79969000000001,-122.42636,1,1,4.0,2.0,2.0,2.0,1,301.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(264.8, 491.6]"
5739,30150518.0,1,95.0,0,191.0,1,13,94123.0,37.8005,-122.42651000000001,1,1,2.0,1.0,1.0,1.0,1,193.0,500.0,95.0,30.0,1125.0,1.0,1,1,"(36.9, 264.8]"
5740,30150519.0,1,95.0,0,191.0,1,4,94102.0,37.771029999999996,-122.42615,1,1,2.0,1.0,1.0,1.0,1,241.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5741,30150520.0,1,95.0,0,191.0,1,2,94105.0,37.78823,-122.39296000000002,1,1,2.0,1.0,1.0,1.0,1,234.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5742,30150523.0,1,95.0,0,191.0,1,2,94158.0,37.77301,-122.39643000000001,1,1,2.0,1.0,1.0,1.0,1,186.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5743,30150527.0,1,95.0,0,191.0,1,4,94102.0,37.77099000000001,-122.42607,1,1,2.0,1.0,1.0,1.0,1,240.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5744,30150537.0,1,95.0,0,191.0,1,2,94158.0,37.772240000000004,-122.39119,1,1,2.0,1.0,1.0,1.0,1,211.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5745,30150548.0,1,95.0,0,191.0,1,2,94158.0,37.77361,-122.39048000000001,1,1,2.0,1.0,1.0,1.0,1,191.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5746,30150553.0,1,95.0,0,191.0,1,1,94110.0,37.763059999999996,-122.41677,1,1,2.0,1.0,1.0,1.0,1,184.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5747,30150554.0,1,95.0,0,191.0,1,2,94103.0,37.77727,-122.41355,1,1,2.0,1.0,1.0,1.0,1,147.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5748,30150578.0,1,95.0,0,191.0,1,1,94110.0,37.76417,-122.41691000000002,1,1,2.0,1.0,1.0,1.0,1,184.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5749,30150579.0,1,95.0,0,191.0,1,2,94103.0,37.77648,-122.41593999999999,1,1,4.0,2.0,2.0,2.0,1,226.0,500.0,121.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5750,30150589.0,1,95.0,0,191.0,1,4,94102.0,37.77115,-122.42585,1,1,2.0,1.0,1.0,1.0,1,264.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5751,30150595.0,1,95.0,0,191.0,1,4,94102.0,37.77077,-122.42584,1,1,2.0,1.0,1.0,1.0,1,247.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5752,30150605.0,1,95.0,0,191.0,1,3,94109.0,37.78776,-122.42075,1,1,2.0,1.0,1.0,1.0,1,234.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5753,30150606.0,1,95.0,0,191.0,1,2,94103.0,37.77875,-122.41378,1,1,2.0,1.0,1.0,1.0,1,147.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5754,30150607.0,1,95.0,0,191.0,1,1,94110.0,37.7622,-122.41668999999999,1,1,2.0,1.0,1.0,1.0,1,174.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5755,30150611.0,1,95.0,0,191.0,1,1,94110.0,37.76229,-122.41696,1,1,2.0,1.0,1.0,1.0,1,179.0,500.0,101.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
5756,30150626.0,1,95.0,0,191.0,1,20,94111.0,37.79567,-122.39872,1,1,2.0,1.0,1.0,1.0,1,200.0,500.0,95.0,30.0,1125.0,0.0,1,1,"(36.9, 264.8]"
